Car_Loan_Application_ID,Requested_Amount_In_INR,Age,Applicant_Postal_Code,Car_Fullname,Loan_Term,Applicant_State_Desc,Applicant_City_Desc,Car_Loan_Application_Creation_Date,Car_Type,Cibil_Score,Car_Loan_Disbursed,IRR
23715,451800,32.92,620018.0,Ford Figo Duratorq Diesel Exi 1.4,48.0,Tamilnadu,Tiruchirapalli,2015-05-26 18:17:00,Compact,747.0,No,12.6
23716,275000,27.75,620017.0,Tata Safari Storme 2.2 Vx 4X4,48.0,Tamilnadu,Tiruchirapalli,2015-06-02 17:17:00,MUV,772.0,No,20.3
23717,836000,37.58,620001.0,Mahindra Xylo H8 Abs Bs Iv,36.0,Tamilnadu,Tiruchirapalli,2015-06-17 16:40:00,MUV,778.0,No,24.6
23718,649000,37.9,620022.0,Mahindra Scorpio Vlx 2Wd Bs-Iii,36.0,Tamilnadu,Tiruchirapalli,2015-06-08 13:36:00,MUV,793.0,No,22.4
23719,603000,33.08,620001.0,Hyundai Xcent Sx At 1.2 (O),48.0,Tamilnadu,Tiruchirapalli,2015-06-09 13:50:00,Mid-Size,795.0,No,18.5
23720,622000,29.0,621111.0,Chevrolet Beat Lt Lpg,60.0,Tamilnadu,Tiruchirapalli,2015-06-09 17:49:00,Compact,789.0,No,11.5
23721,362000,33.0,620001.0,Ford Figo Duratorq Diesel Zxi 1.4,48.0,Tamilnadu,Tiruchirapalli,2015-06-11 20:50:00,Compact,0.0,No,11.6
23722,475000,39.1,620019.0,Chevrolet Tavera Neo 3 Ls- 7(C) Str Bs-Iii,48.0,Tamilnadu,Tiruchirapalli,2015-06-15 18:49:00,MUV,813.0,No,22.3
23724,750000,23.8,620001.0,Toyota Innova 2013 2.5 Ev Ps 8 Str Bs-Iv,60.0,Tamilnadu,Tiruchirapalli,2015-06-17 17:53:00,Mid-Size,768.0,No,13.0
23725,400000,45.0,621118.0,Chevrolet Enjoy 1.4 Ls 8 Str,36.0,Tamilnadu,Perambalur,2015-06-19 13:17:00,Mid-Size,-1.0,No,19.2
23726,200000,56.33,620021.0,Ford Figo Duratorq Diesel Zxi 1.4,36.0,Tamilnadu,Tiruchirapalli,2015-06-24 10:28:00,Compact,573.0,No,14.9
23727,530000,36.33,620021.0,Maruti Suzuki Swift Vdi,48.0,Tamilnadu,Tiruchirapalli,2015-06-25 18:22:00,Compact,771.0,No,24.0
23728,598000,59.1,620019.0,Chevrolet Enjoy 1.3 Ls 7 Str,60.0,Tamilnadu,Tiruchirapalli,2015-06-27 11:31:00,MUV,822.0,No,24.4
23730,417000,23.92,621315.0,Ford Figo Duratorq Diesel Zxi 1.4,48.0,Tamilnadu,Tiruchirapalli,2015-06-27 15:46:00,Compact,-1.0,No,11.6
23733,300000,27.92,636010.0,Ford - Ford Fiesta 1.4,36.0,Tamilnadu,Salem,2013-06-10 16:00:00,Mid-Size,772.0,Yes,17.17
23735,430000,44.0,636016.0,Chevrolet - Beat 1.2 Ls,36.0,Tamilnadu,Salem,2013-06-05 12:21:00,Compact,808.0,No,14.2
23736,450000,37.75,636003.0,Maruti - Swift Dzire Vdi,23.0,Tamilnadu,Salem,2013-07-03 14:33:00,Mid-Size,585.0,No,16.7
23738,300000,39.33,636008.0,Chevrolet - Chevy Spark 1.0 Ls,36.0,Tamilnadu,Salem,2013-09-14 13:16:00,Compact,732.0,Yes,17.15
23739,240000,49.33,636008.0,Maruti - Wagon -R Vxi,36.0,Tamilnadu,Salem,2013-09-17 12:39:00,Compact,648.0,No,23.7
23740,400000,40.33,636702.0,Maruti - Sx4Zxi,36.0,Tamilnadu,Salem,2013-09-18 18:06:00,Mid-Size,804.0,No,17.7
23741,644000,50.58,636007.0,Toyota - Innova 2.5 G2 D,36.0,Tamilnadu,Salem,2013-09-20 16:37:00,Mid-Size,851.0,No,12.9
23742,450000,34.92,636002.0,Mahindra - Mahindra Xylo E4,36.0,Tamilnadu,Salem,2013-10-22 10:10:00,MUV,813.0,No,19.1
23744,300000,45.5,636016.0,Chevrolet - Beat 1.2 Lt,36.0,Tamilnadu,Salem,2013-12-10 04:03:00,Compact,755.0,Yes,17.89
23745,675000,48.5,636016.0,Skoda - Skoda Rapid,35.0,Tamilnadu,Salem,2014-01-07 17:06:00,Mid-Size,814.0,Yes,16.77
23746,458000,55.67,636204.0,Maruti - Swift Vdi,36.0,Tamilnadu,Salem,2014-01-31 15:50:00,Compact,798.0,No,18.4
23748,200000,45.75,636015.0,Maruti - Swift Dzire Vxi,30.0,Tamilnadu,Salem,2014-02-14 12:48:00,Mid-Size,426.0,No,16.9
23750,496000,40.58,636008.0,Maruti - Swift Vdi,30.0,Tamilnadu,Salem,2014-02-15 13:32:00,Compact,829.0,Yes,16.48
23752,375000,45.17,638183.0,Tata Motors - Indica Vista Aura,36.0,Tamilnadu,Namakkal,2014-03-05 09:54:00,Compact,818.0,Yes,17.65
23753,900000,41.0,636009.0,Skoda - Laura Ambiente 1.9,36.0,Tamilnadu,Salem,2014-03-10 16:16:00,Premium-I,819.0,Yes,17.19
23754,681000,37.25,636008.0,Honda - Honda City 1 5 Emt,48.0,Tamilnadu,Salem,2014-03-15 13:40:00,Mid-Size,709.0,Yes,16.67
23756,350000,30.08,638004.0,Ford - Ford Figo 1.4 Zxi,36.0,Tamilnadu,Erode,2014-03-20 15:50:00,Compact,813.0,No,23.7
23757,260000,42.92,636008.0,Maruti - Alto Lxi,48.0,Tamilnadu,Salem,2014-03-27 12:22:00,Compact,817.0,Yes,17.19
23758,200000,37.83,636003.0,Chevrolet - Spark 1.0 Lt,24.0,Tamilnadu,Salem,2014-03-26 17:09:00,Compact,788.0,Yes,16.31
23760,680000,39.08,636008.0,Mahindra - Scorpio 2.2 Vlx Ha,36.0,Tamilnadu,Salem,2014-04-28 13:01:00,MUV,810.0,Yes,18.01
23761,625000,48.0,636004.0,Honda - Honda City 1.5 Vmt,36.0,Tamilnadu,Salem,2014-04-23 13:09:00,Mid-Size,714.0,Yes,17.14
23762,20000,53.08,636003.0,Toyota - Innova 2.5 V,36.0,Tamilnadu,Salem,2014-05-09 16:37:00,Mid-Size,816.0,Yes,17.76
23763,343000,33.0,636004.0,Hyundai - Hyundai I 10 Magna,36.0,Tamilnadu,Salem,2014-07-04 17:18:00,Compact,524.0,Yes,18.09
23765,700000,66.1,637002.0,Mahindra - Mahindra Xylo E6,36.0,Tamilnadu,Mohanur,2014-07-08 18:43:00,MUV,837.0,No,21.6
23767,295000,34.08,636015.0,Hyundai - Hyundai I 10 Era,30.0,Tamilnadu,Salem,2014-07-16 18:22:00,Compact,782.0,Yes,19.43
23768,300000,41.42,636905.0,Maruti Suzuki Swift Dzire Ldi,30.0,Tamilnadu,Dharmapuri,2014-08-05 17:17:00,Mid-Size,706.0,Yes,17.64
23769,350000,33.2,636115.0,Skoda Fabia Ambition Plus 1.2 Tdi Cr,48.0,Tamilnadu,Salem,2014-08-20 16:20:00,Mid-Size,683.0,Yes,17.57
23772,361000,43.25,636004.0,Skoda Fabia Ambition Plus 1.2 Tdi Cr,30.0,Tamilnadu,Salem,2014-09-10 17:45:00,Mid-Size,1.0,Yes,19.17
23773,500000,45.5,636454.0,Maruti Suzuki Ertiga Vxi Abs,60.0,Tamilnadu,Salem,2014-09-17 16:56:00,Mid-Size,-1.0,Yes,16.96
23774,1117000,54.83,637205.0,Skoda Rapid Ultima Ambition 1.6 Tdi Cr Mt Plus,48.0,Tamilnadu,Namakkal,2014-10-13 04:36:00,Mid-Size,695.0,Yes,18.33
23775,260000,50.5,636008.0,Maruti Suzuki Wagon R 1.0 Vxi (Abs-Airbag),24.0,Tamilnadu,Salem,2014-10-24 05:10:00,Compact,789.0,No,16.0
23776,410000,38.5,636003.0,Ford Figo Duratorq Diesel Titanium 1.4,36.0,Tamilnadu,Salem,2014-10-25 06:52:00,Compact,738.0,Yes,18.35
23777,175000,30.6,636005.0,Maruti Suzuki Alto K10 Lxi,48.0,Tamilnadu,Salem,2014-11-10 01:55:00,Compact,730.0,Yes,18.16
23778,330000,26.42,636002.0,Chevrolet Beat Lt Lpg,60.0,Tamilnadu,Salem,2014-11-21 06:14:00,Compact,754.0,Yes,18.87
23779,300000,55.33,637002.0,Maruti Suzuki Alto K10 Lxi,60.0,Tamilnadu,Namakkal,2014-12-02 17:03:00,Compact,809.0,Yes,17.03
23780,500000,25.58,603210.0,Honda City Sv At,36.0,Tamilnadu,Kancheepuram,2014-12-12 05:18:00,Mid-Size,808.0,Yes,17.99
23784,750000,57.58,636001.0,Skoda Rapid Ambition 1.6 Mpi At Plus,36.0,Tamilnadu,Namakkal,2015-01-08 17:29:00,Mid-Size,820.0,Yes,26.0
23785,440000,54.67,636004.0,Honda City S,36.0,Tamilnadu,Salem,2015-01-13 17:07:00,Mid-Size,610.0,No,15.4
23786,550000,29.17,636006.0,Mahindra Xylo D2 Bs-Iv,26.0,Tamilnadu,Salem,2015-05-25 18:04:00,MUV,764.0,No,12.9
23787,350000,50.6,636002.0,Maruti Suzuki Swift Dzire Vdi,36.0,Tamilnadu,Salem,2014-12-26 03:45:00,Mid-Size,565.0,No,18.1
23788,360000,83.8,636006.0,Maruti Suzuki Ritz Zxi Bs-Iv,36.0,Tamilnadu,Salem,2014-12-26 06:06:00,Compact,781.0,Yes,17.73
23790,500000,36.83,636008.0,Volkswagen Polo Trendline 1.2L (P),36.0,Tamilnadu,Salem,2015-01-20 18:54:00,Compact,826.0,Yes,17.84
23791,600000,35.75,636010.0,Mahindra Xylo D2 Bs-Iv,36.0,Tamilnadu,Salem,2015-01-22 11:42:00,MUV,821.0,No,14.7
23792,200000,36.92,636455.0,Maruti Suzuki Swift Vdi,36.0,Tamilnadu,Salem,2015-01-23 17:05:00,Compact,786.0,Yes,17.83
23794,225000,33.8,637103.0,Tata Indica Vista Lx Tdi Bs-Iii,36.0,Tamilnadu,Salem,2015-01-24 16:27:00,Compact,775.0,Yes,17.72
23795,135000,48.12,636001.0,Maruti Suzuki Eeco 7 Str,24.0,Tamilnadu,Salem,2015-01-24 17:27:00,MUV,792.0,No,12.1
23796,205000,48.25,636001.0,Tata Indigo Ecs Vx Cr4 Bs-Iv,36.0,Tamilnadu,Salem,2015-01-28 16:42:00,Mid-Size,757.0,No,18.2
23798,470000,45.58,636007.0,Maruti Suzuki Swift Dzire Vdi,36.0,Tamilnadu,Salem,2015-02-23 13:44:00,Mid-Size,783.0,No,18.3
23799,500000,61.1,636004.0,Mahindra Scorpio Vlx 2Wd Bs-Iii,36.0,Tamilnadu,Salem,2015-02-23 19:10:00,MUV,798.0,Yes,15.7
23800,1200000,32.33,636016.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,36.0,Tamilnadu,Salem,2015-02-24 16:34:00,Mid-Size,776.0,No,19.0
23802,230000,64.92,636115.0,Hyundai I20 Magna (O) 1.2,36.0,Tamilnadu,Salem,2015-02-25 17:45:00,Mid-Size,-1.0,No,24.0
23803,510000,54.33,637503.0,Chevrolet Tavera Neo 3 Lt- 9 Str Bs-Iii,30.0,Tamilnadu,Namakkal,2015-03-16 16:03:00,MUV,798.0,No,13.4
23805,450000,42.7,636453.0,Maruti Suzuki Swift Dzire Zdi,24.0,Tamilnadu,Salem,2015-03-27 19:40:00,Mid-Size,820.0,No,14.8
23806,890000,36.12,636016.0,Renault Duster 110 Ps Rxz Diesel Plus,48.0,Tamilnadu,Salem,2015-04-15 12:09:00,SUV,768.0,No,21.1
23809,375000,41.5,636015.0,Tata Venture Lx,36.0,Tamilnadu,Salem,2015-04-15 15:27:00,MUV,-1.0,Yes,18.25
23810,800000,46.75,636002.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,48.0,Tamilnadu,Salem,2015-04-20 13:42:00,Mid-Size,783.0,No,26.5
23811,264000,32.33,636008.0,Fiat Punto Emotion 1.3,36.0,Tamilnadu,Salem,2015-04-17 11:58:00,Compact,827.0,No,13.5
23812,410000,36.11,636008.0,Fiat Punto Emotion 1.4,36.0,Tamilnadu,Salem,2015-04-23 16:25:00,Compact,737.0,No,18.7
23813,500000,40.92,636302.0,Volkswagen Vento Tsi,48.0,Tamilnadu,Salem,2015-05-11 12:26:00,Mid-Size,764.0,No,11.9
23815,190000,38.08,636001.0,Hyundai Santro Xing Gls,36.0,Tamilnadu,Salem,2015-06-02 16:00:00,Compact,521.0,No,22.5
23816,700000,43.17,636115.0,Skoda Rapid Ultima Elegance 1.6 Tdi Cr Mt,48.0,Tamilnadu,Salem,2015-06-03 18:05:00,Mid-Size,831.0,No,23.4
23817,400000,51.12,636008.0,Volkswagen Jetta Trendline Tdi,30.0,Tamilnadu,Salem,2015-06-08 16:19:00,Premium-I,620.0,No,19.0
23818,530000,35.92,636007.0,Hyundai I20 Magna (O) 1.2,26.0,Tamilnadu,Salem,2015-06-16 12:42:00,Mid-Size,800.0,No,25.1
23819,400000,36.92,636905.0,Tata Sumo 2013 Gold Cx Bs-Iv,36.0,Tamilnadu,Dharmapuri,2015-06-16 13:49:00,MUV,804.0,No,15.0
23820,504610,48.17,636304.0,Maruti Suzuki Ertiga Vdi,36.0,Tamilnadu,Salem,2015-06-22 17:10:00,Mid-Size,787.0,No,18.2
23822,789000,25.17,636006.0,Mahindra Scorpio Vlx 2Wd Bs-Iii,48.0,Tamilnadu,Salem,2015-06-27 13:33:00,MUV,755.0,No,18.0
23823,700000,36.42,606601.0,Tata Motors - Safari Ex,36.0,Tamilnadu,Arni(Sambuvarayar),2013-12-18 12:05:00,MUV,752.0,Yes,17.55
23826,500000,44.67,635854.0,Mahindra - Scorpio Vlx At,35.0,Tamilnadu,Arni(Sambuvarayar),2014-02-26 11:46:00,MUV,773.0,No,13.7
23827,250000,59.7,632003.0,Hyundai Santro Xing Gls,36.0,Tamilnadu,Vellore,2014-09-09 12:25:00,Compact,644.0,Yes,17.45
23828,505000,38.25,606601.0,Maruti Suzuki Ritz Vdi Abs Bs-Iv,36.0,Tamilnadu,Tiruvannamalai,2014-10-16 03:11:00,Compact,798.0,Yes,17.76
23830,500000,26.11,606801.0,Maruti Suzuki Wagon R 1.0 Vxi (Abs-Airbag),36.0,Tamilnadu,Tiruvannamalai,2014-11-05 13:49:00,Compact,-1.0,No,19.4
23831,447761,35.75,635806.0,Mahindra Bolero Slx Bs Iv,36.0,Tamilnadu,Vellore,2015-02-12 15:30:00,MUV,809.0,No,22.3
23832,550000,35.11,606601.0,Maruti Suzuki Swift Zxi,48.0,Tamilnadu,Tiruvannamalai,2015-03-09 16:21:00,Compact,828.0,No,25.4
23833,350000,44.2,632518.0,Ford Figo Duratorq Diesel Zxi 1.4,36.0,Tamilnadu,Chennai,2015-04-27 12:55:00,Compact,813.0,No,12.6
23834,522000,36.08,606601.0,Maruti Suzuki Swift Vdi,48.0,Tamilnadu,Tiruvannamalai,2015-05-22 14:13:00,Compact,800.0,No,15.8
23836,360000,41.0,831013.0,Hyundai I 20 Sportz,36.0,Jharkhand,Jamshedpur,2013-01-18 18:06:00,Mid-Size,779.0,Yes,13.43
23837,200000,29.0,831017.0,Maruti Wagon R,36.0,Jharkhand,Jamshedpur,2013-01-22 17:41:00,Compact,726.0,Yes,13.41
23839,520000,47.0,831012.0,Maruti Ritz Vdi,36.0,Jharkhand,Jamshedpur,2013-02-23 18:21:00,Compact,673.0,Yes,16.5
23842,340000,28.92,831017.0,Ford - Ford Figo 1.4 Zxi,48.0,Jharkhand,Jamshedpur,2013-09-24 14:05:00,Compact,0.0,No,16.3
23843,350000,29.75,831013.0,Ford - Ford Figo 1.4 Zxi,60.0,Jharkhand,Jamshedpur,2013-10-10 05:03:00,Compact,765.0,No,20.8
23844,500000,37.83,831017.0,Toyota - Innova 2.5 G4 7S,48.0,Jharkhand,Jamshedpur,2013-10-24 01:52:00,Mid-Size,651.0,No,18.1
23845,200000,45.5,831011.0,Mahindra - Mahindra Xylo E4,36.0,Jharkhand,Jamshedpur,2013-12-30 02:16:00,MUV,-1.0,No,13.7
23846,225000,37.83,831001.0,Hyundai - Hyundai I10 Magnao,36.0,Jharkhand,Jamshedpur,2014-01-06 15:21:00,Compact,659.0,Yes,17.9
23847,400000,40.83,831009.0,Mahindra - Bolero Slx,36.0,Jharkhand,Jamshedpur,2014-01-16 13:43:00,MUV,-1.0,Yes,23.1
23848,600000,33.92,831001.0,Toyota - Innova Vx 8 Seater,36.0,Jharkhand,Jamshedpur,2014-02-21 10:30:00,Mid-Size,0.0,Yes,17.87
23849,400000,33.25,831012.0,Mahindra - Bolero Slx,48.0,Jharkhand,Jamshedpur,2014-02-20 20:51:00,MUV,725.0,No,15.5
23850,130000,29.0,831002.0,Tata Motors - Indica Dls V2,24.0,Jharkhand,Jamshedpur,2014-02-22 13:54:00,Compact,781.0,No,11.7
23851,100000,39.17,831013.0,Chevrolet - Chevy Spark 1.0 Ps,36.0,Jharkhand,Jamshedpur,2014-02-23 13:21:00,Compact,778.0,Yes,17.85
23853,600000,23.67,831001.0,Toyota - Innova 2.5 Aqm,48.0,Jharkhand,Jamshedpur,2014-03-21 10:58:00,Mid-Size,-1.0,Yes,18.41
23854,500000,32.25,831006.0,Toyota - Innova Cs,60.0,Jharkhand,Jamshedpur,2014-03-31 13:06:00,Mid-Size,676.0,No,23.7
23855,200000,30.08,831001.0,Chevrolet - Beat Lt,36.0,Jharkhand,Jamshedpur,2014-04-24 20:01:00,Compact,747.0,Yes,18.17
23856,600000,38.42,831003.0,Toyota - Innova 2.5 Aqm,60.0,Jharkhand,Jamshedpur,2014-05-15 11:38:00,MUV,781.0,No,13.5
23857,226000,30.5,831011.0,Tata Motors - Indigo Cs Glx,36.0,Jharkhand,Jamshedpur,2014-05-22 12:59:00,Mid-Size,728.0,Yes,18.72
23858,385000,42.33,831012.0,Maruti - Swift Dzire Ldi,48.0,Jharkhand,Jamshedpur,2014-06-02 14:18:00,Mid-Size,783.0,Yes,19.07
23859,330000,26.1,831009.0,Tata Motors - Indigo Cs Lx,60.0,Jharkhand,Jamshedpur,2014-06-17 18:31:00,Mid-Size,-1.0,No,15.5
23860,600000,52.4,831005.0,Hyundai - Verna Crdi Sx,48.0,Jharkhand,Jamshedpur,2014-06-25 10:59:00,Mid-Size,824.0,Yes,16.58
23861,335000,32.4,831003.0,Mahindra - Bolero Special Edt,48.0,Jharkhand,Jamshedpur,2014-06-27 19:58:00,MUV,788.0,Yes,18.52
23862,249000,47.67,831012.0,Tata Indigo Ecs Ls Cr4 Bs-Iv,36.0,Jharkhand,Jamshedpur,2014-09-03 14:34:00,Mid-Size,0.0,No,17.1
23863,450000,29.8,831003.0,Hyundai Verna Fluidic 1.4 Crdi Cx,60.0,Jharkhand,Jamshedpur,2014-09-23 09:10:00,Mid-Size,-1.0,No,16.7
23864,300000,35.58,831015.0,Maruti Suzuki Ritz Ldi Bs-Iv,36.0,Jharkhand,Jamshedpur,2014-09-25 13:26:00,Compact,776.0,Yes,18.68
23866,330000,26.1,831009.0,Tata Motors - Indigo Cs Lx,60.0,Jharkhand,Jamshedpur,2014-06-17 11:50:00,Mid-Size,-1.0,No,13.6
23867,330000,26.1,831009.0,Tata Motors - Indigo Cs - Lx,60.0,Jharkhand,Jamshedpur,2014-06-16 18:27:00,Mid-Size,-1.0,No,14.4
23868,600000,52.4,831005.0,Hyundai - Verna Crdi Sx,48.0,Jharkhand,Jamshedpur,2014-06-25 10:36:00,Mid-Size,824.0,No,15.9
23869,650000,31.5,831003.0,Renault Duster Rxe Petrol,60.0,Jharkhand,Jamshedpur,2014-10-31 07:20:00,SUV,809.0,No,12.6
23870,600000,32.11,831006.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,48.0,Jharkhand,Jamshedpur,2014-11-14 05:06:00,Mid-Size,748.0,No,23.1
23871,313000,35.8,831002.0,Hyundai I20 Asta 1.2,48.0,Jharkhand,Jamshedpur,2014-11-26 02:41:00,Mid-Size,783.0,No,11.6
23872,500000,34.9,831002.0,Tata Manza Lx Quadrajet,48.0,Jharkhand,Jamshedpur,2014-12-04 17:24:00,Mid-Size,-1.0,No,18.5
23874,800000,31.42,831002.0,Toyota Innova 2.5 G 8 Str Bs-Iii,60.0,Jharkhand,Jamshedpur,2014-12-12 04:34:00,MUV,776.0,No,22.2
23875,690000,51.7,831006.0,Toyota Innova 2.5 Zx 7 Str Bs-Iv,48.0,Jharkhand,Jamshedpur,2014-12-23 04:41:00,Mid-Size,574.0,No,14.6
23876,500000,50.25,832109.0,Mahindra Scorpio Ex,48.0,Jharkhand,Jamshedpur,2014-12-27 06:01:00,MUV,810.0,Yes,19.27
23877,525000,49.58,831004.0,Toyota Innova 2.5 Zx 7 Str Bs-Iii,48.0,Jharkhand,Jamshedpur,2015-01-10 16:22:00,MUV,-1.0,Yes,18.96
23878,550000,33.12,831002.0,Toyota Innova 2.5 G 8 Str Bs-Iv,60.0,Jharkhand,Jamshedpur,2015-01-13 13:40:00,Mid-Size,-1.0,No,26.5
23879,200000,30.8,831005.0,Hyundai I10 Sportz 1.1 Irde2,36.0,Jharkhand,Jamshedpur,2015-02-02 15:23:00,Compact,778.0,No,11.8
23880,500000,50.11,831003.0,Mahindra Scorpio Ex,36.0,Jharkhand,Jamshedpur,2015-02-05 10:45:00,MUV,874.0,Yes,19.26
23881,500000,60.08,832108.0,Mahindra Scorpio Sle Bs-Iii,48.0,Jharkhand,Jamshedpur,2015-02-20 11:28:00,MUV,-1.0,No,15.6
23882,400000,36.08,831001.0,Tata Safari Storme 2.2 Ex 4X2,48.0,Jharkhand,Jamshedpur,2015-02-26 15:48:00,MUV,774.0,No,23.7
23883,867000,45.33,831005.0,Toyota Fortuner 4X2 At,36.0,Jharkhand,Jamshedpur,2015-02-27 11:01:00,SUV,668.0,Yes,16.54
23884,800000,29.83,831006.0,Skoda Yeti Elegance 2.0 Tdi Cr 4X4,48.0,Jharkhand,Jamshedpur,2015-04-07 15:51:00,SUV,-1.0,No,20.8
23885,480000,36.25,831011.0,Skoda Octavia Ambition 2.0 Tdi Cr At,36.0,Jharkhand,Jamshedpur,2015-04-14 17:19:00,Executive,800.0,Yes,14.83
23886,320000,40.25,831005.0,Ford Figo Duratec Petrol Zxi 1.2,48.0,Jharkhand,Jamshedpur,2015-04-17 12:37:00,Compact,758.0,No,13.8
23887,400000,33.83,831009.0,Toyota Innova 2.5 G 8 Str Bs-Iv,60.0,Jharkhand,Jamshedpur,2015-04-23 13:13:00,Mid-Size,777.0,No,24.9
23888,700000,27.75,831012.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,60.0,Jharkhand,Jamshedpur,2015-04-25 15:12:00,Mid-Size,757.0,No,20.7
23889,200000,31.17,831001.0,Tata Indigo Ecs Ls Cr4 Bs-Iv,36.0,Jharkhand,Jamshedpur,2015-05-08 19:27:00,Mid-Size,710.0,No,25.2
23890,650000,29.42,831012.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,60.0,Jharkhand,Jamshedpur,2015-05-30 15:40:00,Mid-Size,640.0,No,14.2
23891,213000,44.67,832109.0,Maruti Suzuki Estilo Vxi Bs-Iv,48.0,Jharkhand,Jamshedpur,2015-06-12 13:01:00,Compact,703.0,No,16.5
23894,104000,41.0,781025.0,Hyundai I 10 Kappa,36.0,Assam,New Guwahati,2013-01-18 19:53:00,Compact,736.0,Yes,17.29
23896,385000,30.0,781022.0,Fiat Linea Pl Emotion,48.0,Assam,New Guwahati,2013-01-29 10:34:00,Mid-Size,785.0,No,19.9
23904,155000,34.0,781026.0,Maruti Wagon R,36.0,Assam,New Guwahati,2013-03-22 17:42:00,Compact,745.0,No,11.5
23907,639000,46.0,781022.0,Maruti Swift Dzire Vdi,36.0,Assam,New Guwahati,2013-03-25 11:23:00,Mid-Size,846.0,No,19.3
23908,350000,62.0,781009.0,Maruti Suzuki Ertiga,36.0,Assam,New Guwahati,2013-04-02 10:42:00,Mid-Size,796.0,Yes,16.7
23911,620000,42.25,781016.0,Mahindra - Scorpio,36.0,Assam,New Guwahati,2013-04-16 12:55:00,MUV,810.0,Yes,14.39
23913,319000,38.5,781016.0,Maruti - Swift Dzire Vdi,36.0,Assam,New Guwahati,2013-04-16 13:20:00,Mid-Size,814.0,Yes,17.54
23914,300000,51.17,781037.0,Maruti - Swift,24.0,Assam,New Guwahati,2013-04-22 17:11:00,Compact,784.0,Yes,14.15
23915,240000,43.92,781003.0,Maruti - Wagon -R Ax,36.0,Assam,New Guwahati,2013-04-29 17:59:00,Compact,820.0,Yes,14.42
23917,205000,32.42,781022.0,Hyundai - Hyundai I 10,48.0,Assam,New Guwahati,2013-04-30 10:12:00,Compact,806.0,No,22.8
23918,800000,43.42,781028.0,Toyota - Fortuner 3.0 L,36.0,Assam,New Guwahati,2013-05-07 18:12:00,SUV,761.0,Yes,17.23
23919,200000,44.17,781022.0,Hyundai - Hyundai I 10 Era,36.0,Assam,New Guwahati,2013-05-10 17:09:00,Compact,585.0,Yes,14.73
23920,125000,32.42,781028.0,Maruti - Wagon -R Ax,36.0,Assam,New Guwahati,2013-05-11 11:14:00,Compact,804.0,Yes,15.21
23922,93876,34.92,781034.0,Maruti - Alto K 10 Lxi,36.0,Assam,New Guwahati,2013-05-15 18:01:00,Compact,806.0,Yes,17.42
23923,500000,35.92,781001.0,Maruti - Swift Dzire Vxi,36.0,Assam,New Guwahati,2013-05-16 17:37:00,Mid-Size,789.0,Yes,14.13
23924,140000,39.08,781366.0,Fiat - Punto Emotion 1.2,36.0,Assam,New Guwahati,2013-05-16 17:21:00,Compact,769.0,Yes,14.24
23925,1200000,47.5,781012.0,Toyota - Toyota Fortuner,36.0,Assam,New Guwahati,2013-05-17 18:56:00,SUV,777.0,Yes,14.41
23926,185768,55.0,781011.0,Maruti - Wagon -R Vxi,36.0,Assam,New Guwahati,2013-05-17 17:32:00,Compact,824.0,Yes,14.54
23927,227000,50.0,781012.0,Tata Motors - Indigo Cs - Lx,36.0,Assam,New Guwahati,2013-06-13 15:57:00,Mid-Size,802.0,No,14.0
23928,550000,37.42,781001.0,Mahindra - Scorpio Rf Hwk Lx,48.0,Assam,New Guwahati,2013-06-20 11:06:00,MUV,724.0,No,25.7
23929,170000,35.33,781037.0,Tata Motors - Indica Vista A Tdi,36.0,Assam,New Guwahati,2013-06-21 09:49:00,Compact,799.0,No,12.5
23930,200000,35.0,781022.0,Tata Motors - Indica Lsi,36.0,Assam,New Guwahati,2013-06-24 09:54:00,Compact,789.0,Yes,14.46
23931,170000,51.33,781037.0,Maruti - Alto Lxi,12.0,Assam,New Guwahati,2013-06-24 13:17:00,Compact,606.0,No,14.0
23933,230000,35.5,781021.0,Maruti - Maruti Wagon R,60.0,Assam,New Guwahati,2013-07-10 11:50:00,Compact,795.0,No,25.0
23934,357000,43.83,781003.0,Ford - Ford Figo 1.4 Zxi,36.0,Assam,New Guwahati,2013-07-08 15:40:00,Compact,804.0,Yes,14.56
23935,206000,49.33,781007.0,Hyundai - Hyundai I 10,36.0,Assam,New Guwahati,2013-07-08 16:28:00,Compact,759.0,Yes,14.68
23936,322000,34.33,781018.0,Tata Motors - Indigo Cs - Lx,36.0,Assam,New Guwahati,2013-07-18 13:08:00,Mid-Size,799.0,Yes,14.47
23938,218000,34.42,781024.0,Ford - Ford Figo 1.2 Lxi,36.0,Assam,New Guwahati,2013-07-24 11:24:00,Compact,613.0,No,19.3
23939,450000,30.08,781003.0,Mahindra - Scorpio Vlx Bsiv,36.0,Assam,New Guwahati,2013-08-02 14:27:00,Compact,754.0,No,12.6
23940,241000,41.42,781020.0,Maruti - Wagon R Vxi Bs4,36.0,Assam,New Guwahati,2013-08-19 13:53:00,Compact,809.0,Yes,14.42
23941,337000,32.0,781036.0,Chevrolet - Beat 1.2 Ls,36.0,Assam,New Guwahati,2013-08-07 12:23:00,Compact,804.0,No,13.1
